#mjd,flux,flux err
54853.54798611111,1.19785104438,0.0310783455085
54909.39791666667,1.09776451108,0.0152767082336
54909.39884259259,1.10984204877,0.030180781623
54912.3978587963,1.00449015108,0.0853285928082
54912.39878472222,1.15795217043,0.0856954446149
54915.359143518515,1.13606839255,0.0744465141831
54915.36033564815,1.10356629454,0.0351728093673
54918.3509837963,1.17930691617,0.0230820565692
54918.35190972222,1.17777330699,0.0244860968117
54922.33997685185,1.18309079565,0.0388376185065
54922.340902777774,1.1775654849,0.0447846301039
54925.35603009259,1.16500609632,0.0181356630102
54925.35696759259,1.16828462101,0.0161766536053
54928.338796296295,1.17235177753,0.0327726751828
54928.33969907407,1.17502548835,0.0368955868722
54931.33049768519,1.16909415287,0.0270751651986
54931.331400462965,1.14626626574,0.0839279755861
54940.317465277774,1.11425176126,0.0155107451198
54940.318391203706,1.11706170172,0.018472463358
54943.303298611114,1.12424246014,0.0172383849199
54943.30422453704,1.12151148436,0.021231251435
54949.292546296296,1.10443142437,0.0208202417015
54949.29347222222,1.09984403776,0.0176305012834
54952.292395833334,1.10103018077,0.0171608971288
54952.29332175926,1.10963137059,0.0162852151371
54955.28202546296,1.11151414551,0.0196908789305
54955.28295138889,1.14651591957,0.0215494634542
54961.56203703704,1.1828748374,0.0313894383457
54961.56297453704,1.18783742495,0.0260112394555
54962.57640046296,1.21333465368,0.0188113828272
54962.57732638889,1.20554116155,0.0185517514366
54965.55116898148,1.19123016214,0.0252406043372
54965.55210648148,1.19337217684,0.0295862268885
54967.55023148148,1.18973930668,0.0307455840548
54967.551157407404,1.18713585826,0.0329467519161
54968.54300925926,1.16337346119,0.0163717867995
54968.54394675926,1.17001222536,0.0249395396665
54971.54063657407,1.20103218421,0.0178702773785
54971.5415625,1.20689444481,0.0206665151981
54973.529282407406,1.18787818824,0.0173077383314
54973.53021990741,1.18837812421,0.0223580494996
54974.528449074074,1.17332951263,0.0200784544039
54974.529386574075,1.18316719854,0.0191156011042
54976.52309027778,1.20404368414,0.0366515554363
54976.5240162037,1.20229951532,0.0252139559161
54977.52945601852,1.18798593764,0.0173311444355
54977.530381944445,1.18679635157,0.016741821562
54979.51614583333,1.17361186976,0.019602981955
54979.51707175926,1.18125284832,0.0321145944094
54982.51453703704,1.16829129866,0.204475055972
54990.48299768518,1.17684697922,0.0178883627121
54990.483935185184,1.17357515155,0.0170733211607
54996.4666087963,1.17682128484,0.0178713676947
54996.46753472222,1.16912614166,0.0175207887258
54999.45841435185,1.15321239184,0.0268340738247
54999.45935185185,1.14946252187,0.0245757441448
55007.43646990741,1.15399935488,0.0452632809543
55007.43740740741,1.15717117542,0.0204897026319
55008.433958333335,1.18522525692,0.0209193028987
55008.434895833336,1.16715072594,0.0183828238186
55010.42962962963,1.14395432882,0.0175227390917
55010.43056712963,1.15484425299,0.0397842203079
55011.42579861111,1.15749915791,0.0351279758428
55011.426724537036,1.15808204656,0.0282030762314
55017.40935185185,1.16385047792,0.0160779556717
55017.41028935185,1.14663224147,0.02169516501
55018.40665509259,1.17925602462,0.0324687159233
55018.40759259259,1.17535533826,0.0392197431157
55023.39293981482,1.13349558869,0.02073646128
55023.393842592595,1.1299717203,0.026481980824
55024.394108796296,1.16035994693,0.0228645820345
55024.3950462963,1.1761989391,0.0193595407056
55026.39105324074,1.18916805159,0.0239893676462
55026.39197916666,1.17383209996,0.0166129191888
55027.38201388889,1.14396276593,0.0222058008969
55027.38295138889,1.13733940281,0.0361128372395
55029.37663194445,1.17144446576,0.110706999234
55029.37755787037,1.13997670254,0.0321036818349
55032.36824074074,1.14432200813,0.0187473887531
55032.36917824074,1.15239348419,0.0231221113026
55033.37695601852,1.16657078204,0.0341186554193
55033.37788194444,1.15053814093,0.0222573378231
55038.368425925924,1.16254013229,0.0199593898374
55038.36935185185,1.15277734424,0.0334948375559
55041.35275462963,1.1580352016,0.0426616544125
55041.35369212963,1.18165314031,0.0522349833914
55042.36010416667,1.19653584154,0.0167188287452
55042.361030092594,1.1951937487,0.0182329660699
55048.01988425926,1.07829158125,0.0853657421418
55050.98868055556,1.09493603789,0.0153891105437
55053.99390046296,1.15269183721,0.0449146842667
55056.97938657407,1.09599288492,0.0272834647183
55059.964108796295,1.15210760556,0.0403950751552
55062.95751157407,1.17051232054,0.0561867716685
55069.24,1.20826073908,0.0191005123438
55072.231157407405,1.17039668605,0.017163321786
55075.22295138889,1.17792538743,0.0215026798803
55078.21457175926,1.14819209512,0.129517385127
55081.2065162037,1.162212971,0.0231449746586
55084.19829861111,1.18186893751,0.0171420447714
55087.19012731482,1.16710693143,0.0162519790475
55090.18194444444,1.17207517722,0.0339629070754
55093.173946759256,1.15889272445,0.026733500838
55096.16556712963,1.17279538479,0.0181879138706
55099.15380787037,1.17595979568,0.0163188083936
55102.14942129629,1.16745783021,0.0275503611378
55105.14100694445,1.19495036933,0.0165196428128
55108.1328125,1.18338923233,0.0165415090017
55112.12184027778,1.19315435563,0.0177278379389
55115.114016203705,1.1788049613,0.0297262917135
55121.097546296296,1.12713108724,0.0503525905133
55137.05368055555,1.21035374736,0.0182012159752
55140.04585648148,1.19660535941,0.0180991527068
55143.03733796296,1.19600201947,0.0183941349899
55147.02642361111,1.20614607708,0.0307657504848
55152.055810185186,1.2072986245,0.0189633049636
55155.049097222225,1.16591838912,0.0166000987813
55158.040289351855,1.19542371829,0.0219284440204
55162.01621527778,1.18577546807,0.0196912405928
55168.000659722224,1.20951340073,0.0201853840524
55176.9780787037,1.16116472381,0.0455860858519
55183.961851851855,1.20575322448,0.0166001263185
55186.95311342592,1.17835953608,0.016784765991
55190.93761574074,1.17874650858,0.0164311860617
55193.92834490741,1.17391929056,0.0258864890206
55203.89983796296,1.15987344922,0.0172394542062
55206.88936342593,1.15843941334,0.0172831266573
55212.87216435185,1.16149830747,0.0263614382926
55219.842002314814,1.14319843191,0.0194762290614
55222.84885416667,1.16187180082,0.0163597508925
55228.82944444445,1.18934208043,0.0179809074021
55238.80394675926,1.14443158193,0.027701688359
55241.79341435185,1.16470781788,0.0164576314513
55244.785219907404,1.19851298827,0.0165017594846
55250.76986111111,1.21442208475,0.0211627400754
55263.73318287037,1.19798548209,0.0170163577649
55267.72758101852,1.18951776344,0.0250963532024
55273.40809027778,1.17526126177,0.0173783961673
55277.39681712963,1.16804326483,0.0192424554401
55292.38319444445,1.16245724268,0.0225859668763
55313.299849537034,1.16883366688,0.0363856907702
55320.28582175926,1.13447038622,0.0693624583997
55324.27380787037,1.16267458912,0.0687381763012
55344.491273148145,1.20635449009,0.0210612412922
55350.47571759259,1.19925780227,0.0411749693023
55353.46034722222,1.18325476631,0.0518580412761
55356.45396990741,1.19041780013,0.0172009844956
55362.43975694444,1.1808299912,0.0231581848346
55365.42697916667,1.2109849382,0.0249539501626
55369.4184375,1.22594127571,0.0202304407218
55376.40561342592,1.23544348316,0.0233512257276
55383.38564814815,1.26736106839,0.0242580683927
55386.35835648148,1.22446325217,0.0250953743727
55389.354583333334,1.24145824543,0.0209445328925
55392.35497685185,1.2524135554,0.018633443496
55395.34276620371,1.30676574212,0.0555392757449
55412.31251157408,1.23441309037,0.0279840275373
55414.301840277774,1.25408398909,0.0197924943176
55422.33724537037,1.1848272307,0.0434540627256
55423.2821875,1.25470351774,0.0624170037047
55427.28196759259,1.23779994774,0.039342690456
55433.272685185184,1.27258344412,0.0222776342092
55442.24208333333,1.24523186272,0.0325375786331
55444.25090277778,1.26346197987,0.0184220814201
55454.214953703704,1.26044255587,0.0193670653943
55460.20217592592,1.25222797486,0.034726993995
55462.18591435185,1.26450270138,0.0377783529144
55464.19400462963,1.21937073058,0.017018345945
55466.18069444445,1.25437790293,0.0173375887405
55468.18251157407,1.25590019537,0.0505204701664
55501.084386574075,1.22980685809,0.0445794926145
55503.08730324074,1.22529604294,0.0260725382959
55505.074421296296,1.22846212942,0.0251705483678
55519.04570601852,1.21824192907,0.0622932412834
55523.057534722226,1.18363304117,0.0197641411422
55537.96994212963,1.2341812986,0.0324947543124
55539.954872685186,1.29322140838,0.111865217902
55599.81123842593,1.20717612043,0.0195029502471
55620.75644675926,1.216147538,0.0169736067266
55656.353796296295,1.17145718389,0.0243346450197
55664.33221064815,1.1509486519,0.0537301433185
55668.32766203704,1.14764434913,0.0238201901632
55672.30842592593,1.13442861124,0.0295668661036
55673.325694444444,1.15025903387,0.0185662782491
55683.29761574074,1.15371907693,0.0160057121501
55686.272777777776,1.15100649038,0.0167048385851
55695.26299768518,1.05572332876,0.0238889459097
55706.23773148148,1.05721239342,0.0246937012655
55716.200949074075,1.09154118898,0.0434885672618
55738.13826388889,1.14937479496,0.0215669232745
55744.1180787037,1.14036125199,0.0247166210698
55768.08457175926,1.13329612051,0.0161688124501
55771.059953703705,1.11707527443,0.0244643581103
55781.04693287037,1.12875806491,0.0191489764718
55802.957662037035,1.15485681225,0.0485447081628
55823.91443287037,1.11050839077,0.0229296214503
55830.87956018518,1.12521150058,0.0187462059183
55845.1262037037,1.08346005407,0.122092351668
55849.13355324074,1.12698447966,0.0164963335221
55852.125543981485,1.12012573025,0.0160081211768
55855.829560185186,1.04279211972,0.0208276608909
55858.799849537034,1.10888993414,0.0385382728623
55862.80469907408,1.07365194105,0.0152476402882
55865.795023148145,1.105443669,0.0254359151311
55879.752071759256,1.0714866865,0.0243796269153
55883.75271990741,0.978490924201,0.0320909107811
55893.721724537034,1.0852697825,0.0251309739709
55901.65216435185,1.09451310018,0.0223587740534
55905.641331018516,1.09142820297,0.0250106447885
55908.97814814815,1.13946898106,0.01832307392
55909.63947916667,1.11770152154,0.0500664392968
55912.9671875,1.11429622336,0.0246124138894
55919.94841435185,1.11969515742,0.016983201267
55922.60663194444,1.09386093235,0.028552476018
55926.603217592594,1.11659141353,0.0374331886826
55935.61576388889,1.09594450631,0.0201665291827
55939.908530092594,1.09194920556,0.0152199704517
55942.587534722225,1.09533223009,0.0184555028203
55944.57244212963,1.10871961298,0.0199179822385
55956.544756944444,1.09404513764,0.0159194634855
55963.541180555556,1.0974358169,0.026627652232
55967.83021990741,1.06135784179,0.0284709158992
55975.812743055554,1.03324883416,0.0142395466483
55978.50200231482,1.09830944439,0.0155224928357
55982.44482638889,1.09669553723,0.0180444688361
55989.43866898148,1.10751142807,0.0167061427804
55996.42056712963,1.09405797064,0.024727658288
55999.73297453704,1.10801648391,0.0181509276111
56006.7134375,1.1035793676,0.0177237971208
56015.369155092594,1.10536945779,0.0243066564015
56017.36429398148,1.1109693219,0.0205209778127
56024.341840277775,1.11432716879,0.0155056640956
56031.327372685184,1.10987599637,0.0241640803996
56034.646145833336,1.11144487182,0.0173158279593
56036.31482638889,1.12400559507,0.0156813661806
56038.28759259259,1.13234466532,0.0209419097142
56044.615798611114,1.15077470875,0.0169244439548
56047.342361111114,1.13861245018,0.0362284981645
56051.53853009259,1.11307528872,0.020442302656
56054.57164351852,1.13374958402,0.0157314863057
56089.480520833335,1.12662083425,0.019100483919
56092.484918981485,1.13218118862,0.0165132899951
56103.427719907406,1.08659023136,0.0422837072463
56106.422268518516,1.14452809125,0.0273474511806
56112.41071759259,1.09824298539,0.0394854887962
56117.39130787037,1.1418365352,0.0203988252293
56124.34003472222,1.12697798859,0.0477217959693
56128.365636574075,1.1279735914,0.0197792608646
56138.35275462963,1.12140027304,0.0183067142556
56142.34326388889,1.12233585627,0.0367771046524
56147.31726851852,1.10159805883,0.0164280454118
56157.30417824074,1.10348721431,0.021872772863
56184.25369212963,1.11362589456,0.0164915889514
56188.17673611111,1.10589688464,0.0197958608064
56190.91471064815,1.06864722408,0.0237251737491
56194.89896990741,1.11968079734,0.0201589192087
56201.908541666664,1.12872907324,0.0155416396827
56207.135150462964,1.08032576417,0.0201335779761
56208.87128472222,1.11011979385,0.0289044452811
56215.13392361111,1.10656649539,0.0166154217297
56219.858148148145,1.08262721769,0.0161457057575
56224.11583333334,1.11456495904,0.0158539338135
56226.12887731481,1.11013094175,0.0255072141401
56229.05886574074,1.1110840086,0.017038320168
56237.08545138889,1.10095048285,0.0157726198641
56244.04607638889,1.1090694332,0.0381603356269
56245.7762037037,1.03800703859,0.052859200225
56251.79393518518,1.10719061602,0.031997553448
56253.0327662037,1.09795961862,0.0186187531384
56254.046377314815,1.09354879199,0.0158754854384
56256.75840277778,0.98197096393,0.0290883759783
56259.74721064815,1.02351160678,0.0386541105633
56264.71457175926,1.07927878998,0.0358535412128
56278.959872685184,1.11721339121,0.160941436107
56295.8999537037,1.08672487654,0.0217361640795
56303.625752314816,1.07463192104,0.0148975788485
56319.54269675926,1.06342677159,0.0185649523698
56341.5012037037,1.07335855306,0.0163942220811
56348.747777777775,1.07594181381,0.0197702893096
56355.467210648145,1.04280214532,0.0155975785565
56364.71173611111,1.10655958961,0.0463197538434
56369.7071875,1.09076569399,0.0247911789648
56371.67841435185,1.07829163062,0.0169512514088
56375.44226851852,1.06794510464,0.015425094273
56377.41841435185,1.06871598467,0.0492401020215
56380.67607638889,1.06518528322,0.0279544722592
56383.38842592593,1.05517597637,0.0235708421415
56388.38916666667,1.08131323073,0.0153996262798
56408.604363425926,1.06200215196,0.0564156210839
56412.58217592593,1.10015766835,0.0159166185832
56416.30920138889,1.08420795245,0.0218741342927
56418.320601851854,1.03283920534,0.022991243442
56425.55275462963,1.07807679291,0.0273550994566
56442.23034722222,1.06097718279,0.0495166256159
56446.51582175926,1.08476748571,0.0343657666584
56449.21131944445,1.06673895909,0.0486330461667
56451.23979166667,1.1087922551,0.0196669211207
56458.14083333333,1.08650120722,0.024570258613
56460.4671875,1.09131060151,0.0245366367772
56473.11951388889,1.09188922124,0.0248697468568
56480.39126157408,1.08845168075,0.0151340727681
56481.41280092593,1.08403713123,0.0290541785319
56486.421111111114,1.05776631384,0.0147541569729
56516.28726851852,1.10485467316,0.0225573796197
56519.27527777778,1.12054410164,0.016163733619
56520.29216435185,1.11176433494,0.0177959871393
56527.279965277776,1.12963868768,0.0199706292207
56534.96560185185,1.13990796435,0.049586291697
56543.92574074074,1.13464173414,0.0194635026115
56551.19452546296,1.11722220529,0.0173069892778
56555.21231481482,1.1435019716,0.0169352122606
56559.229050925926,1.03417180795,0.0256606435904
56563.15268518519,1.12943979496,0.017759800752
56565.90114583333,1.1431506229,0.0170886374783
56572.13719907407,1.11954987455,0.0279827962239
56579.830613425926,1.13394812409,0.022290192376
56584.81762731481,1.13491008126,0.0271819330426
56586.82171296296,1.12317799034,0.016567138298
56594.07979166666,1.12278709594,0.0229938889177
56597.13118055555,1.11442814938,0.0206660961698
56604.07960648148,1.12219371098,0.0154321148858
56608.06246527778,1.08424071699,0.0325193371988
56613.71494212963,1.12138120509,0.0164771897096
56616.74899305555,1.13821113806,0.0202575203213
56624.73966435185,1.13574125792,0.0223165798282
56640.961168981485,1.11183458104,0.0251268644244
56651.63582175926,1.12897428517,0.0178667735057
56653.691145833334,1.04784112088,0.0329022157878
56657.923796296294,1.11184634001,0.0421755076829
56672.605405092596,1.1236741923,0.0155764670342
56676.609988425924,1.12099853695,0.0240608981828
56677.57258101852,1.10054673026,0.0220409992606
56681.58105324074,1.09845345695,0.0280621044425
56686.57304398148,1.12242757231,0.0209364447233
56692.57108796296,1.13358145841,0.0351188190761
56701.55074074074,1.15860699731,0.0261555523191
56702.831296296295,1.11181666258,0.0195014486984
56705.51950231481,1.14731236532,0.0161260482481
56710.79707175926,1.16896971954,0.0204916833552
56730.707141203704,1.15373931792,0.0164113148131
56740.673101851855,1.14294457283,0.0157364548364
56744.665185185186,1.13300741173,0.0166472477416
56755.37835648148,1.12302914085,0.0164355592646
56758.36775462963,1.10664627985,0.016185027391
56761.655439814815,1.09742254143,0.0163297529617
56764.649513888886,1.09469689659,0.0152066601553
56766.33101851852,1.13609221201,0.0185980431842
56771.608819444446,1.14089406812,0.0252508802845
56774.310428240744,1.08849546095,0.0389159075549
56776.598645833335,1.16587158599,0.0192905052972
56780.328125,1.13570609045,0.018994934612
56782.57424768519,1.12784827223,0.0243243072858
56790.56234953704,1.10249269027,0.0215400397929
56828.430127314816,1.14761725431,0.0147946126805
56833.43788194445,1.1871164623,0.0143060055795
56836.42097222222,1.1850256199,0.0132943555583
56840.435208333336,1.1833072245,0.0138806997716
56843.42638888889,1.19414451422,0.0148388466838
56863.36011574074,1.15478966822,0.0153685882746
56878.29568287037,1.13376468506,0.0194559620063
56887.27576388889,1.12612212529,0.0141013424346
56888.285729166666,1.12385809616,0.0129648884761
56893.2778125,1.12551383869,0.0137861803974
56897.242106481484,1.12721786706,0.0141725604448
56898.252962962964,1.14901863243,0.0170769838835
56902.24309027778,1.08146896232,0.0177541310843
56912.22511574074,1.1479905553,0.0163844918508
56932.175405092596,1.1568995675,0.0187867227026
56936.168287037035,1.18719211938,0.0155320716622
56940.15109953703,1.18557244344,0.0177439452006
56948.130277777775,1.17171910879,0.0157489064222
56970.05677083333,1.18026312944,0.0177076336998
56974.060648148145,1.10489867859,0.0143665363941
56983.02680555556,1.17378751975,0.0158649822473
56988.99016203704,1.10687270539,0.0134886152801
57027.90934027778,1.14229733501,0.0150214362235
57032.86824074074,1.17039969092,0.0119264993092
57036.86032407408,1.15904221607,0.015784391989
57042.88375,1.17034264143,0.0139228393965
57047.85221064815,1.11909313491,0.0134625646466
57057.81524305556,1.14306713693,0.0135848667998
57058.835625,1.1649452893,0.0239713103548
57072.769212962965,1.1909792074,0.0147456365262
57080.72282407407,1.17551426046,0.0154237683542
57086.74649305556,1.17755300631,0.0156414320966
57091.733923611115,1.18537335678,0.0156879712511
57096.73311342593,1.15131320131,0.015850139713
57102.715729166666,1.16075337278,0.012760486157
57108.70207175926,1.18208250613,0.0127713522883
57118.65607638889,1.2167515322,0.0120820507431
57157.28895833333,1.18457430237,0.0177554021735
57215.38724537037,1.20735860067,0.0102521690049
57219.39784722222,1.24322721637,0.0076030074125
57220.38997685185,1.22661953208,0.00671198562934
57249.33153935185,1.18370122375,0.0366578349238
57252.99972222222,1.20251694855,0.0354250048577
57256.292708333334,1.22857328777,0.0385007559926
57261.25565972222,1.18221853334,0.0356911442334
57263.26684027778,1.11625030165,0.0408070854671
57272.214583333334,1.25428627294,0.0330212720752
57276.18891203704,1.21202150566,0.0333086748262
57276.96679398148,1.19277566142,0.0434870502116
57282.20145833334,1.24608788358,0.0329831957864
57314.81966435185,1.17496462303,0.0326997859739
57373.96337962963,1.15365529311,0.0146380230347
57376.95174768518,1.15405964961,0.0142841926228
57377.682916666665,1.14085951679,0.0139817898379
57383.608761574076,1.12843188343,0.0142182713057
57411.83451388889,1.15770257078,0.0141690210297
57414.855462962965,1.13664282039,0.0156960544176
57429.524363425924,1.11124016603,0.013928104756
57433.48037037037,1.07522313186,0.0136541637274
57436.81732638889,1.14427457296,0.0148392160038
57441.463472222225,1.1425539864,0.0141603437132
57443.49302083333,1.11762254773,0.0138962735372
57444.48789351852,1.06769635781,0.0132668977913
57463.42884259259,1.13931972222,0.0154843510806
57467.43362268519,1.13684614174,0.015425446072
57474.662453703706,1.15309454058,0.0141551394165
57531.236863425926,1.11641484825,0.0141774966826
57536.52547453704,1.12070277429,0.0137866865371
57543.50701388889,1.11356982181,0.0140900170368
57545.191666666666,1.11350481652,0.0137862310126
57548.50383101852,1.12963918111,0.0142591419731
57561.44907407407,1.13843932377,0.0140639135525
57564.145150462966,1.12994221403,0.0142262891975
57576.404016203705,1.12172339541,0.0141526186813
57591.095358796294,1.08301021472,0.0140913457314
57613.02332175926,1.11726677855,0.0151846659211
57616.040127314816,1.11950860708,0.0137864672159
57628.26002314815,1.14867118615,0.0143360532478
57634.25369212963,1.14013729806,0.0154906215219
57641.97,1.12316868018,0.0148531611742
57647.209861111114,1.10581771576,0.0151376492622
57647.891331018516,1.1626592398,0.0162546882631
57670.841828703706,1.17587201639,0.0154416506123
57679.81533564815,1.18146165644,0.0145934458672
57683.80501157408,1.15832545995,0.014212959473
57694.78399305556,1.13857277423,0.01469942644
57701.75056712963,1.13755591833,0.0146655539566
57703.73946759259,1.13385230382,0.0140919917425
57708.71810185185,1.14112426031,0.0142634498875
57712.69960648148,1.14738370185,0.0188999108317
57717.72571759259,1.1336189648,0.015272760375
57728.70732638889,1.14230429488,0.0193589746067
57731.69337962963,1.1244007201,0.0139225439736
57735.67716435185,1.12409208969,0.0139785873519
57750.66028935185,1.11790385408,0.0142264644243
57759.88497685185,1.10831062799,0.0136453956204
57763.58681712963,1.11403682915,0.0139510912939
57767.8862037037,1.10548518659,0.0139924881879
57773.603321759256,1.06939481899,0.0133556729809
57784.80746527778,1.13585993509,0.0143602480593
57812.453148148146,1.11079340023,0.0138451789718
57814.76532407408,1.12689534594,0.0143751152545
57858.32202546296,1.09033793617,0.0138766710212
57863.62688657407,1.11415819856,0.0137003317724
57872.31650462963,1.09313280404,0.0137119849277
57885.26954861111,1.03528887043,0.0147569466539
57885.58818287037,0.998963591403,0.012837019034
57893.548796296294,1.08210852007,0.0133827417598
57899.51528935185,1.06492267651,0.0151559211962
57903.2187962963,1.01964987332,0.0125333243958
57905.50982638889,1.0666513507,0.0134936189066
57910.45854166667,1.02949377345,0.0128892078126
57911.213784722226,1.03788076688,0.0128989183505
57945.394328703704,1.04419207827,0.0141442377053
57997.9484375,1.05213921662,0.0137686050179
58006.23399305555,0.994784355979,0.0137901089259
58012.9346875,1.01669384633,0.0233943622543
58020.216099537036,1.03760908672,0.0154276070075
58023.87793981482,1.02495550435,0.0126463737239
58026.90833333333,1.02326818331,0.0131167889074
58045.11225694444,1.02770914109,0.0133616842966
58053.103472222225,1.00834067363,0.0123959614177
58061.76097222222,0.961100572472,0.012226867113
58070.748715277776,0.975156422887,0.0131506892138
58080.76761574074,1.03535599383,0.012851913647
58087.040810185186,1.02963709157,0.0127036842724
58096.01018518519,1.03196239592,0.0130785600621
58098.65497685185,1.0102961922,0.0164756707042
58119.900196759256,1.01717614677,0.012557528155
58125.893275462964,0.994202993935,0.0126043954893
58131.57263888889,0.997479258809,0.0122714988811
58136.86701388889,1.01616213183,0.0128871526722
58142.55900462963,1.01871211653,0.0126941050357
58147.513449074075,0.992231202996,0.0139300923536
58149.83597222222,1.00741004032,0.0126088313336
58156.52741898148,0.985933178333,0.0122986626048
58161.49383101852,0.982640817331,0.0126346381961
58163.509421296294,1.00138586443,0.0124269133615
58170.796064814815,1.01720013342,0.0133250741088
58175.44746527778,0.976854527985,0.0127985397892
58219.660532407404,1.05551318164,0.0130176424513
58223.604409722226,1.00220111657,0.0129154390814
58231.28564814815,0.997463456411,0.0124045339848
58234.590578703705,0.994032644384,0.0122365024708
58242.27688657407,0.971525508696,0.012767150193
58247.281851851854,0.968268688374,0.0119677722282
58254.5519212963,0.986882590469,0.0124891142096
58257.538125,0.986859561503,0.0131146290052
58267.51236111111,0.978133481291,0.0120304768291
58269.20282407408,0.987994833527,0.0129934907598
58271.53126157408,0.992905479305,0.0125005665193
58281.47760416667,0.999432636734,0.0126140021135
58289.133414351854,0.986417059602,0.0121654592111
58292.138773148145,1.00162156943,0.0125295951051
58295.43916666666,1.0205792955,0.0127302973182
58303.424305555556,1.01657758574,0.0131626769804
58309.128275462965,1.0093099063,0.0146873503889
58413.819340277776,0.999187188135,0.0124331075677
58419.083969907406,1.04029570698,0.0138809228312
58419.823159722226,0.990751488095,0.0127047770419
58428.044583333336,0.996538741108,0.0163365835088
58432.753645833334,1.02997737399,0.0148049307828
58436.068240740744,1.03108634186,0.0129008631662
58439.040127314816,1.0348453085,0.0128400225067
58440.733935185184,1.02050132207,0.0126761103815
58445.694131944445,1.02425091981,0.0128634908638
58455.70842592593,1.00010432609,0.0122704838555
58461.00638888889,1.03867874267,0.013434499403
58474.62467592592,1.03095746636,0.0129153769012
58482.63689814815,1.02736409552,0.0126882631658
